날짜,토론,label
2020.09.11 10:36,35에 들어올께요,
2020.09.11 10:35,여기가 왜!!--,
2020.09.11 10:35,쫄지마 주식은 심리싸움이야,
2020.09.11 10:34,아가리 벌리고 받아야 할 주식~~~~~~카카오,
2020.09.11 10:33,가장 멍청한 바보만 되지말자,
2020.09.11 10:33,대단한 기업 카카오 너무 저평가~~~~~~~~~~,
2020.09.11 10:33,개관들이 위에서 파는척 밑에서 입벌리면서 주워먹는다,
2020.09.11 10:32,외국인 주식 왜이리 던져되냐?????????,
2020.09.11 10:31,30만원 오면 형이 만주,
2020.09.11 10:30,2035년 시가총액 순위~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,
2020.09.11 10:30,개미들 겁먹지 말고 용기내라,
2020.09.11 10:29,시총 5000조 짜리 기업~~~~~~~~~~~~~~~~,
2020.09.11 10:28,기관들만 우리 가지고 노냐,
2020.09.11 10:33,기관들만 우리 가지고 노냐,
2020.09.11 10:28,코스피 지수만 말아올림 오늘은 제자리 갈듯해요,
2020.09.11 10:27,이제 슬슬 매수관점으로 보이네요.,
2020.09.11 10:26,제자리 찾아가는 중이네요~,
2020.09.11 10:26,기관.외인 오후에 들어오게 되있다,
2020.09.11 10:25,오후에는 원상복구여,
2020.09.11 10:24,카카오는 개미의먹이다,
2020.09.11 10:23,미국이랑 뭔상관,
2020.09.11 10:23,최태원하고 같은길을 걷냐? 부끄러운줄알아야지,
2020.09.11 10:21,sk가 이랬는데...,
2020.09.11 10:20,오늘 안 사는 바보없지?,
2020.09.11 10:20,공매도 있었으면..디질뻔..,
2020.09.11 10:20,전군 앞으로,
2020.09.11 10:19,공매도는 꼭 필요하지 .. 아깝다 ..,
2020.09.11 10:18,주식도 몬하는 놈들,
2020.09.11 10:16,난OOO이당,
2020.09.11 10:15,1주일 내내 추매하는 개미들이 있네 ㅋㅋㅋ,
2020.09.11 10:15,3분기 실적까지 가지고가면 된다,
2020.09.11 10:15,"지금이 네이버,카카오 마지막 최저매수니",
2020.09.11 10:14,내 게시글 보고,
2020.09.11 10:14,카카오톡,
2020.09.11 10:14,저가에샀다,
2020.09.11 10:13,★ 와 1주 내내 기관이 파네,
2020.09.11 10:13,오늘까지 빠지려나.....역시 하방이맞구나,
2020.09.11 10:13,카카오 게임즈 상장후 운지,
2020.09.11 10:13,폭락이~~ 어라~~~~,
2020.09.11 10:12,개미들아,
2020.09.11 10:12,카카오 열차탑승 끝이냐이제??,
2020.09.11 10:11,★ 추매 어디서할까?,
2020.09.11 10:11,마이너스 6%^_ㅠ 끝까지 가보자,
2020.09.11 10:11,킹카오니까 알잖아,
2020.09.11 10:10,조정이다,
2020.09.11 10:10,카뱅에다가 카카오산다고,
2020.09.11 10:10,카카오톡 안쓰는 사람있냐,
2020.09.11 10:09,@난 울산바위~~~~~,
2020.09.11 10:08,아 지금 사야되는대,
2020.09.11 10:08,아..이탈했다. 꺽였다.ㅠ,
2020.09.11 10:08,곧 상칠듯,
2020.09.11 10:08,개관의 길들이기야 이겨내야해,
2020.09.11 10:07,카카오 오늘어디까지빠질까,
2020.09.11 10:07,카카오는 오른다던 어제분 어디갔냐?,
2020.09.11 10:07,SK 바이오팜이랑 그만조 엮어 생각이 없냐 안티들아,
2020.09.11 10:07,장투갑니다ㅋㅋ추매 10개더갑니다,
2020.09.11 10:06,살 이유가 없잖아,
2020.09.11 10:06,오후에 기관만 신났네,
2020.09.11 10:05,애들아비공눌러도소용없어,
2020.09.11 10:05,너무,
2020.09.11 10:05,Dd,
2020.09.11 10:05,카카오 뉴딜?,
2020.09.11 10:05,왜 내가사면 떨어지냐,
2020.09.11 10:04,50만간다.,
2020.09.11 10:04,양매도,
2020.09.11 10:04,per 79배 !!! 7 짜 봤다 !!,
2020.09.11 10:04,Sk바이오 팜 사례 참조,
2020.09.11 10:04,벌을줄게,
2020.09.11 10:03,[코스닥시장에 기타법인 정체??],
2020.09.11 10:03,Sk,
2020.09.11 10:03,Sk 바이오팜 꼴 되는듯,
2020.09.11 10:03,오늘 38은 회복하니,
2020.09.11 10:02,15만원,
2020.09.11 10:02,외인개관놈들아,
2020.09.11 10:01,이정도,
2020.09.11 10:00,결국 버블이 맞았어ㅋㅋ,
2020.09.11 09:59,오예 376에 다시 탑승,
2020.09.11 09:58,최소 보함이상 못가면 버리고 아래서 다시보자,
2020.09.11 09:56,? 바팜때랑 비슷한 양상으로 가네,
2020.09.11 09:56,트럼프도 대선다가와서 시장끌어올려야할꺼야 이젠,
2020.09.11 09:55,살려주세요 평단 41만원,
2020.09.11 10:03,살려주세요 평단 41만원,
2020.09.11 09:54,추매완료,
2020.09.11 09:54,사기친 찬띠빠 어디감?...42-43만 젤 싸다매???,
2020.09.11 09:54,40층에 개미있어요~~~살려줘~~~~,
2020.09.11 09:53,40층 이상분들은,
2020.09.11 09:53,500주~~~,
2020.09.11 09:53,카카오 주식있는애들아,
2020.09.11 09:53,오늘 최저점 매수했다. ㅎㅎ 나이스!!,
2020.09.11 09:53,지금 떨어지는 이유는,
2020.09.11 09:52,계단식 하락인가? 3월 19일 14만원 시작으로,
2020.09.11 09:52,결국 50만원으로 가게됨,
2020.09.11 09:52,아직 탈출안하고있나,
2020.09.11 09:51,하방 끝나서 오르고 있는데 왜 반대 클릭하지??,
2020.09.11 09:51,엄청나게,
2020.09.11 09:51,다죽는다 이놈들아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,
2020.09.11 09:50,오늘이 변곡점 추세전환 없음 아래서 기다렸다가 사,
2020.09.11 09:50,31만원대까지 폭락한다,
2020.09.11 09:50,단기,
2020.09.11 09:50,하방 끝난거 같다.,
2020.09.11 09:49,장투가면 100만원 옵니다~,
2020.09.11 09:49,여기돈 다어디가냐,
2020.09.11 09:49,여기돈 다어디가냐,
2020.09.11 09:48,10억단위 손절 장난없네 ㅋㅋㅋ 42만원부터 조정타이트하게주네,
2020.09.11 09:48,그민좀 해라,
2020.09.11 09:47,37층 어서 오시고,
2020.09.11 09:47,노답주식,
2020.09.11 09:47,375가 무너지면 안되는데...,
2020.09.11 09:47,설마 카카오 40~42층 산 호구와트 있음?,
2020.09.11 09:50,설마 카카오 40~42층 산 호구와트 있음?,
2020.09.11 09:47,카카오 솔찍히 이금액은 거품이지 ?,
2020.09.11 09:46,더 떨어지면 어떡하지~ 불안한분들~ 다들 빨리 파십쇼,
2020.09.11 09:46,카카오주식쓰레기인가요?,
2020.09.11 09:45,ㅈ대따..계속 흐른다.,
2020.09.11 09:45,폭락해라,
2020.09.11 09:45,평단 28에 매입 했다가,
2020.09.11 09:44,추매하지마라 저능아들아,
2020.09.11 09:43,어떻게 SK랑 똑같지...,
2020.09.11 09:43,추매 하자,
2020.09.11 09:43,추가 매수완료! 나이스타이밍,
2020.09.11 09:42,오후장 지켜봐요,
2020.09.11 09:42,더 떨어지면 어떡하지~ 불안한분들~ 다들 빨리 파십쇼.,
2020.09.11 09:41,제에발요 제발,
2020.09.11 09:41,조금씩 우하향하는게 안좋아 보인다,
2020.09.11 09:40,오후에 다시 회복,
2020.09.11 09:40,돈 벌고 싶은 사람 마지막,
2020.09.11 09:40,우리은행과 카카오페이 협약식 뉴스,
2020.09.11 09:39,SK도 그랬음,
2020.09.11 09:39,조정후 떡상,
2020.09.11 09:38,가슴을 데인 것 처럼,
2020.09.11 09:38,"카겜으로,,,신용 잃것다,,,",
2020.09.11 09:38,상장,
2020.09.11 09:38,재료 소멸.. 주식 빠지는 단위가 틀림,
2020.09.11 09:38,소나기 피해가라 했잖누,
2020.09.11 09:38,평단들이 어떻게 되세요?,
2020.09.11 09:37,일단 35까지는 염두에 두어야 할듯..,
2020.09.11 09:37,했냐 안했냐 했냐 안했냐...!!!,
2020.09.11 09:36,sk 보면 모르니? 쭉쭉 빠진다,
2020.09.11 09:36,40만원대 산사람있음?ㅋㅋ,
2020.09.11 09:36,곧 폭락 가능성! 99%,
2020.09.11 09:36,376입성완료,
2020.09.11 09:36,나스닥선물 빨간불이네요,
2020.09.11 09:36,어제 왜...나는 왜..추매를 눌렀던가,
2020.09.11 09:35,카카오 게임즈때문에 엄청 재미봤을껀데 카카오,
2020.09.11 09:35,악재가,
2020.09.11 09:35,추가매수완료,
2020.09.11 09:33,돈벌고 싶다면,
2020.09.11 09:33,유영두 할배 보고 ㅋㅋ50만원갈줄알고 산,
2020.09.11 09:33,ㅜㅜ,
2020.09.11 09:31,이정도 가지고 ㅎㅎ,
2020.09.11 09:31,겁 오지게 주는거 보니 오늘.,
2020.09.11 09:30,생각보다 안내려오네,
2020.09.11 09:30,근데 생각해보면 sk랑은 다른게,
2020.09.11 09:29,패닉셀 조심,
2020.09.11 09:29,39층에 늦게 타긴 했지만 카카오는 믿고가야죠.,
2020.09.11 09:28,시간이 약?,
2020.09.11 09:28,카겜 수익나면 어차피 돈은 카카오로 들어온다,
2020.09.11 09:28,376 또 추매 150개,
2020.09.11 09:28,아직 카뱅 상장이 남아 있습니다.,
2020.09.11 09:27,5월에 132.000원에 팔았는데...,
2020.09.11 09:27,얘 조정언제끝남?ㅋㅋㅋ,
2020.09.11 09:26,추매했다가,
2020.09.11 09:26,외인기관매집한창들어오고 ?,
2020.09.11 09:26,쓰레기네,
2020.09.11 09:25,하 C펄 개떨어지네,
2020.09.11 09:25,38선은 방어해야줘,
2020.09.11 09:25,sk 교훈을 까먹는 인간들 언제나 실수를 반복하지,
2020.09.11 09:24,카카오 호재는 이제 뭐 남았어요?,
2020.09.11 09:24,아이고..,
2020.09.11 09:24,이제사,
2020.09.11 09:23,폭등 불가피,
2020.09.11 09:23,왜이래이거?,
2020.09.11 09:23,지난 4월 1일 이후 처음으로 20일선을,
2020.09.11 09:23,외인 기관 싸게 살려고 졸라누르네,
2020.09.11 09:22,영두형이 사라자나 ㅋㅋ,
2020.09.11 09:22,나스닥 선물 상승중 오전,
2020.09.11 09:22,**속보** 미선 급상승 쪽으로 달림,
2020.09.11 09:22,아직은,
2020.09.11 09:21,개 잡주시 또빌빌싼다,
2020.09.11 09:21,여기 정신병자 많네,
2020.09.11 09:21,Sk바이오팜 상장했을때 sk 폭락한거 알쥐??,
2020.09.11 09:21,투매 나오네 ㄷㄷ,
2020.09.11 09:21,오늘폭등한다,
2020.09.11 09:21,앞으로,
2020.09.11 09:20,5일선 20일선 만나는,
2020.09.11 09:19,님아 그 강을 건너지마오..,
2020.09.11 09:18,"계열사 상장하면 꼭 떡락하드라,,,",
2020.09.11 09:18,카게임 상한가 풀림,
2020.09.11 09:18,각 대륙마다 꼴통들이 한명씩 진을 치고있네,
2020.09.11 09:18,벌써 몇일째냐!!!,
2020.09.11 09:18,휙 날라갈듯,
2020.09.11 09:18,와.... c벅... 카겜 따상에 상이라도 상관읍는거네...,
2020.09.11 09:18,카겜 이슈 끝나면 오르는데가 어디겠냐?,
2020.09.11 09:17,잘가라ㅋㅋㅋㅋ 이제 현대차오른다,
2020.09.11 09:17,드뎌 10년차트 되풀이 시작인가요?,
2020.09.11 09:17,오후장에뜸ㅋ 팔지들마요ㅋㄱ,
2020.09.11 09:17,**게임즈 치어들,
2020.09.11 09:16,역시 동학개미 대장주 답네요. 쉽게 안무너져요.,
2020.09.11 09:15,매수매수매수매수,
2020.09.11 09:15,개미 물량 안넘기니까 신용이라도 털어야지,
2020.09.11 09:14,"500,000캄잉",
2020.09.11 09:13,0.4퍼 오르고 .6프로 ㅋㅋ,
2020.09.11 09:13,카카오가 썸에이지 인수합병 하는수도 있어 과거에도 네시삼십삼분 액션스퀘어 200억 투자했거든 그때도 인수합병 이야기 있었어.. 좋은 게임 개발,
2020.09.11 09:12,너무 올랐죠,
2020.09.11 09:11,매수매수매수매수,
2020.09.11 09:11,카겜 상풀리네요,
2020.09.11 09:10,**속보** 카카오게임즈,
2020.09.11 09:09,sk꼴 나겠구만 개미들 탈출하시요,
2020.09.11 09:09,애수매수매수,
2020.09.11 09:09,"카게임으로 갈아탄거 같네,,,",
2020.09.11 09:09,최고점에서 완벽한 데드크로스,
2020.09.11 09:07,카겜 지옥간다,
2020.09.11 09:07,카겜 오후 물량풀릴거같은데?,
2020.09.11 09:06,개관,
2020.09.11 09:06,카카오 보고 잡주랜다 ㅋㅋ,
2020.09.11 09:05,팔자 개미들이여 다른곳가자,
2020.09.11 09:05,상칠듯,
2020.09.11 09:05,오늘 던져라.,
2020.09.11 09:02,쫄지마,
2020.09.11 09:01,40만 가자,
2020.09.11 09:00,오늘상친다,
2020.09.11 08:56,잘못 샀다,
2020.09.11 08:56,뚝배기,
2020.09.11 08:55,**속보** 미선 나스닥 +0.28 상승중,
2020.09.11 08:54,잘가요ㅋㅋㅋ,
2020.09.11 08:48,"장전 -4,500",
2020.09.11 08:46,헐,
2020.09.11 08:44,일희일비 맙시다,
2020.09.11 08:44,어제 밤에 현금 충전 했습니다.,
2020.09.11 08:40,갓카오 화이팅,
2020.09.11 08:40,"오늘 기관,외인 개미털고 대량매집!",
2020.09.11 08:37,떨린다.,
2020.09.11 07:50,상한가 매도 동참~~~ 합시다~~,
2020.09.11 07:46,카카오 주식 떨어지면?,
2020.09.11 07:41,짜식들~!!,
2020.09.11 07:33,속보■뉴욕증시 또폭락~대세하락장진입-비대면주 대폭락마감~,
2020.09.11 07:26,카카오게임즈 상장했는데 왜 상한가 안가지?,
2020.09.11 07:21,증시 대하락의 증거들!,
2020.09.11 07:15,개떡락하는날이네ㅋㅋ,
2020.09.11 06:58,물랑개미 넘긴다 ‥,
2020.09.11 06:42,용아,
2020.09.11 05:12,응안팔아,
2020.09.11 05:02,테슬라와 비슷한 주가 아닌가요?,
2020.09.11 04:20,ㅈ됐네...,
2020.09.11 03:58,(주)카카오 그룹. 인기&청약 미쳤던데.,
2020.09.11 01:43,나스닥 대세 하락 시작,
2020.09.11 00:57,나스닥 흘러 내리네 ..,
2020.09.11 00:22,카카오가 거품이라고 하는것들 보세요,
2020.09.11 00:02,100만원 갈 주식이,
2020.09.10 23:57,제가..,
2020.09.10 23:52,개미가 한꺼번에 물량 뱉으면,
2020.09.10 23:36,셀트리온 3형제 외국인 기관 쌍끌이 대량 매수! 대박! ㅋ ㅋ ㅋ,
2020.09.10 23:35,미국 텔레비젼에 415선거부정의혹 보도나왔다,
2020.09.10 23:31,"차트, 실적, 미래가치 점수",
2020.09.10 23:24,이판사판 개판이다,
2020.09.10 23:17,개관놈들,
2020.09.10 23:09,어허...,
2020.09.10 23:02,다 뒤져보쟈,
2020.09.10 23:00,미국장은 +가 녹색 -가 빨간색인거 모르냐?,
2020.09.10 22:53,나스닥 못 오르고 흘러내리네,
2020.09.10 22:48,이제끝물,
2020.09.10 22:36,아마존 테슬라 급등,
2020.09.10 22:39,아마존 테슬라 급등,
2020.09.10 22:43,카카오모빌리티 '배차 몰아주기' 의혹…공정위 나설까,
2020.09.10 22:20,나스닥 1퍼올랐다.,
2020.09.10 22:19,카카오 들어오라고 하더니,
2020.09.10 22:07,나스닥 오늘도,
2020.09.10 22:07,"ㅇ,ㅁ...",
2020.09.10 22:01,일단 내일 40만,
2020.09.10 21:58,흐음,
2020.09.10 21:43,다쪼개서 회사 이익,
2020.09.10 21:16,내 맘을 들었다 놨다 들었다,
2020.09.10 21:14,"나스닥 , 애플, 아마존 ,테슬라 떡상 하는데",
2020.09.10 21:03,430 000간다,
2020.09.10 20:57,선물지수,
2020.09.10 20:55,"나스닥, 테슬라, 아마존, 애플 떡상중",
2020.09.10 20:59,41층에 1억5천 박아놨다.,
2020.09.10 20:48,"결국, 카카오 그룹 지분은 ..",
2020.09.10 20:24,카카오! 잔치는 끝났다,
2020.09.10 20:03,나스닥9500선,
2020.09.10 20:00,헐,
2020.09.10 19:35,경고 딱지 붙은데 수두룩 하더만,
2020.09.10 19:16,이거 진짜냐? 내일.. 장난아니겠구먼..,
2020.09.10 19:08,38.05에 매도하고 재입성할까 하는데 타이밍 괜찬나여,
2020.09.10 19:07,나스닥 날라간다ㅋㅋㅋ,
2020.09.10 18:57,살주직이 없네,
2020.09.10 18:55,손목아지,
2020.09.10 18:53,미선 개빨갱인데,
2020.09.10 18:05,응안팔아,
2020.09.10 17:50,카카오를 공매도에서 또 빌려갔으요.,
2020.09.10 17:19,꼴 좋다. .니들은 다 물렸다 ㅋㅋ,
2020.09.10 19:10,꼴 좋다. .니들은 다 물렸다 ㅋㅋ,
2020.09.10 17:17,이제 슬슬 시동걸어보자 갓카오,
2020.09.10 16:58,조정은 어제부로 끝이엿군,
2020.09.10 16:55,다시 돌아옴,
2020.09.10 16:43,와 역시 저번주에 줏어먹은게 신의 한수네,
2020.09.10 16:33,카카오가 아시아나,
2020.09.10 16:32,카카오 너무하네,
2020.09.10 16:27,챠트 그림이,
2020.09.10 16:04,한국시장은 그나마 안정적인거지,
2020.09.10 16:01,우량주식인이상,
2020.09.10 16:00,카카오40층가기 힘든가요~,
2020.09.10 16:00,여긴 대주주 엄청나겠다.,
2020.09.10 15:54,ㅋㅋㅋㅋㅋ,
2020.09.10 15:53,그래도 남들보단 싸게 먼저 사는게 덜 똥멍청이지.,
2020.09.10 15:52,sk와 카카오...,
2020.09.10 15:50,카카오 10주 살 돈도 없는 그지들 몇달째 같은 소리,
2020.09.10 15:48,주도주가 아니다,
2020.09.10 15:47,여러분은 똥멍청이. 카카오 게임즈 살라고 대기하고있죠. 나는 똥멍청이가 아니다. 많이 안올랐을 때 살라고?,
2020.09.10 15:47,**속보** 개관 개맨붕,
2020.09.10 15:45,2자 확실하게 볼텐데,
2020.09.10 15:44,오늘 진짜 미친 선방이다.,
2020.09.10 15:42,어제 시외로,
2020.09.10 15:41,☆☆《카카오》마감시황《속보》 ☆☆,
2020.09.10 15:41,개미무덤 봐라 ㄷㄷ,
2020.09.10 15:39,천 오..배ㄱ언~,
2020.09.10 15:36,32만에 아가리 쩌어억~!,
2020.09.10 15:36,영!,
2020.09.10 15:31,개시버럭지같은것들,
2020.09.10 15:31,자아압주 ㅗ,
2020.09.10 15:26,390000원이면 내가 주식,
2020.09.10 15:25,동력은 이미 선 반영되었다,
2020.09.10 15:23,진득하게,
2020.09.10 15:22,30만원대 초에서 다시,
2020.09.10 15:22,카카오게임즈는.,
2020.09.10 15:19,다음 차례는 카카오페이지 상장.,
2020.09.10 15:18,매수 하지마...,
2020.09.10 15:18,걱정마 카카오뱅크가 남아있어 ~,
2020.09.10 15:18,내일,
2020.09.10 15:17,Sk바이오 팜 사례 참조,
2020.09.10 15:13,카겜 노리는,
2020.09.10 15:13,카카오 ㅎㅎ,
2020.09.10 15:11,카카오 가즈앙~~~~~~~~,
2020.09.10 15:10,카카오 게임즈 살려고 돈 넣었는데,
2020.09.10 15:09,개미와 개미핥기의 싸움 같군,
2020.09.10 15:06,쫄보들 나가고,
2020.09.10 15:00,쓰레기 카카오 누가 45. 50 간다고했냐?,
2020.09.10 14:56,나스닥선물 빨간불이네요,
2020.09.10 14:56,내일 갭상 미증시급등,
2020.09.10 14:55,어제 시외까지만,
2020.09.10 14:55,3시부터 어떻게 될지!!!,
2020.09.10 14:55,팩트체크,
2020.09.10 14:50,카카오게임즈지분60%보유,
2020.09.10 14:50,카겜 힘이 없는거보니~~,
2020.09.10 14:49,오늘의 반등은 기술적 반등에 불과,
2020.09.10 14:49,단타들 때문에~~~,
2020.09.10 14:48,오늘이최저가,
2020.09.10 14:46,카카오 배달업도 뛰어든다는데,
2020.09.10 14:42,카카오게임즈덕분에 상한가 가것네,
